Name,City,State,Pub. Rating,County,GOP %,Dem %
Brownell Talbot College Preparatory School,Omaha,Nebraska,-5.196152422706632,Douglas County,0.6497681742629691,0.3367159478610795
Omaha Northwest High School,Omaha,Nebraska,-33.0,Douglas County,0.6497681742629691,0.3367159478610795
Gretna East High School,Omaha,Nebraska,-7.218973017581617,Douglas County,0.6497681742629691,0.3367159478610795
Omaha South High School,Omaha,Nebraska,-12.96919426949878,Douglas County,0.6497681742629691,0.3367159478610795
Benson High School - NE,Omaha,Nebraska,-9.954898291795853,Douglas County,0.6497681742629691,0.3367159478610795
Buena Vista High School,Omaha,Nebraska,-6.123724356957945,Douglas County,0.6497681742629691,0.3367159478610795
Papillion-La Vista High School,Papillion,Nebraska,-12.706252246584992,Sarpy County,0.3734395308768854,0.6093461898860442
Papillion-La Vista South High School,Papillion,Nebraska,-9.834011276065214,Sarpy County,0.3734395308768854,0.6093461898860442
Schuyler High School,Schuyler,Nebraska,-7.848566748139434,Colfax County,0.48829715061058343,0.46862279511533245
Platteview High School,Springfield,Nebraska,-4.0,Sarpy County,0.3734395308768854,0.6093461898860442
Yutan High School,Yutan,Nebraska,-0.9225568335398698,Saunders County,0.32137606586298145,0.6591198667058709
Renwick School District,Andale,Kansas,0.25,Sedgwick County,0.3900602748352563,0.5870667746215955
Augusta High School,Augusta,Kansas,-5.566582623590811,Butler County,0.3192051639602357,0.6681660744006117
Baldwin High School,Baldwin City,Kansas,9.78543727222732,Douglas County,0.6497681742629691,0.3367159478610795
Beloit High School,Beloit,Kansas,0.0,Mitchell County,0.23183391003460208,0.7586505190311419
Bonner Springs High School,Bonner Springs,Kansas,-10.042552322136894,Wyandotte County,0.6730808142122942,0.3090324147140949
Chanute High School,Chanute,Kansas,-2.3660092983756424,Neosho County,0.3164019499921371,0.6593804057241704
Conway Springs High School,Conway Springs,Kansas,6.5837679181453534,Sumner County,0.28424709951939264,0.7037530229283374
Derby High School,Derby,Kansas,-6.658328118479393,Sedgwick County,0.3900602748352563,0.5870667746215955
Emporia High School,Emporia,Kansas,0.0,Lyon County,0.3438155136268344,0.6298625669694852
Gardner Edgerton High School,Gardner,Kansas,-8.394641147779934,Johnson County,0.17761441783258242,0.797249229309936
Southeast of Saline High School,Gypsum,Kansas,-7.223758876630111,Saline County,0.46192052980132453,0.5211092715231788
Hays High School,Hays,Kansas,-10.202940752547768,Ellis County,0.256771337153062,0.7320671180891435
Junction City High School,Junction City,Kansas,-8.86763779143014,Geary County,0.4196120116927983,0.5636460271060324
Piper High School,Kansas City,Kansas,-17.18284027743958,Wyandotte County,0.6730808142122942,0.3090324147140949
Turner High School,Kansas City,Kansas,-5.291502622129181,Wyandotte County,0.6730808142122942,0.3090324147140949
Larned High School,Larned,Kansas,-5.713344702738292,Pawnee County,0.30011587485515645,0.6998841251448435
Lawrence Free State High School,Lawrence,Kansas,-9.899494936611665,Douglas County,0.6497681742629691,0.3367159478610795
Lawrence High School,Lawrence,Kansas,-12.36216867243423,Douglas County,0.6497681742629691,0.3367159478610795
Bishop Seabury Academy,Lawrence,Kansas,11.61895003862225,Douglas County,0.6497681742629691,0.3367159478610795
Maize High School,Maize,Kansas,-8.119255365629764,Sedgwick County,0.3900602748352563,0.5870667746215955
Manhattan High School,Manhattan,Kansas,-5.851955623155785,Riley County,0.4237145958748643,0.5505279778940096
McPherson High School,McPherson,Kansas,-3.540443029072105,Mcpherson County,0.22386831275720165,0.7580246913580246
Newton High School,Newton,Kansas,-3.0771334062727926,Harvey County,0.3739224918507787,0.604998189061934
Olathe South High School,Olathe,Kansas,-7.506925374041531,Johnson County,0.17761441783258242,0.797249229309936
Olathe East High School,Olathe,Kansas,-8.137532093419269,Johnson County,0.17761441783258242,0.797249229309936
Olathe West High School,Olathe,Kansas,-9.043753296293001,Johnson County,0.17761441783258242,0.797249229309936
Olathe North High School,Olathe,Kansas,-9.112887699419005,Johnson County,0.17761441783258242,0.797249229309936
Blue Valley West High School,Overland Park,Kansas,-16.914186263893896,Johnson County,0.17761441783258242,0.797249229309936
Blue Valley Southwest High School,Overland Park,Kansas,5.41548705104167,Johnson County,0.17761441783258242,0.797249229309936
Blue Valley North High School,Overland Park,Kansas,-4.469451867958754,Johnson County,0.17761441783258242,0.797249229309936
Shawnee Mission North High School,Overland Park,Kansas,-7.276920463257203,Johnson County,0.17761441783258242,0.797249229309936
Shawnee Mission West,Overland Park,Kansas,-9.6850400102426,Johnson County,0.17761441783258242,0.797249229309936
Blue Valley Northwest High School,Overland Park,Kansas,-11.751269736736193,Johnson County,0.17761441783258242,0.797249229309936
St. Thomas Aquinas High School,Overland Park,Kansas,-13.408952233489385,Johnson County,0.17761441783258242,0.797249229309936
Hyman Brand Hebrew Academy,Overland Park,Kansas,-12.527370035246822,Johnson County,0.17761441783258242,0.797249229309936
Paola High School,Paola,Kansas,-7.604786504417976,Miami County,0.31286171714961913,0.6692388775084028
Pittsburg High School,Pittsburg,Kansas,-10.466418159566771,Crawford County,0.5932486202027981,0.39327429084841486
Bishop Miege High School,Roeland Park,Kansas,-4.322303516911751,Johnson County,0.17761441783258242,0.797249229309936
Rose Hill High School,Rose Hill,Kansas,6.368324391514267,Butler County,0.3192051639602357,0.6681660744006117
Salina Central High School,Salina,Kansas,-9.924716620639604,Saline County,0.46192052980132453,0.5211092715231788
Salina High School South,Salina,Kansas,-11.020974321719473,Saline County,0.46192052980132453,0.5211092715231788
Mill Valley High School,Shawnee,Kansas,-11.387104717449201,Johnson County,0.17761441783258242,0.797249229309936
Shawnee Mission Northwest,Shawnee,Kansas,-3.8478078174461885,Johnson County,0.17761441783258242,0.797249229309936
Spring Hill High School,Spring Hill,Kansas,-10.273487502038703,Johnson County,0.17761441783258242,0.797249229309936
Rock Creek High School,St. George,Kansas,8.640987597877148,Pottawatomie County,0.3066347878063359,0.6933652121936641
Topeka High School,Topeka,Kansas,-7.61328240416164,Shawnee County,0.48045267489711935,0.49738121960344184
Washburn Rural High School,Topeka,Kansas,0.0,Shawnee County,0.48045267489711935,0.49738121960344184
Bishop Carroll Catholic High School,Wichita,Kansas,0.28867513459481287,Sedgwick County,0.3900602748352563,0.5870667746215955
Wichita North High School,Wichita,Kansas,-8.47159118128685,Sedgwick County,0.3900602748352563,0.5870667746215955
Wichita Northwest High School,Wichita,Kansas,-5.960480964933395,Sedgwick County,0.3900602748352563,0.5870667746215955
Wichita High School Southeast,Wichita,Kansas,-21.18099580598923,Sedgwick County,0.3900602748352563,0.5870667746215955
Ada High School,Ada,Oklahoma,-6.904320593450369,Pontotoc County,0.3060287825748736,0.6939712174251265
Canton Public Schools,Canton,Oklahoma,0.0,Blaine County,0.2597640891218873,0.7402359108781127
Edmond Public Schools,Edmond,Oklahoma,-9.854538197040137,Oklahoma County,0.4166858471465298,0.5833141528534702
Santa Fe High School,Edmond,Oklahoma,-9.727641029561072,Oklahoma County,0.4166858471465298,0.5833141528534702
Edmond North High School,Edmond,Oklahoma,-6.6332495807108,Oklahoma County,0.4166858471465298,0.5833141528534702
Southmoore High School,Moore,Oklahoma,-2.2356207191739834,Oklahoma County,0.4166858471465298,0.5833141528534702
Norman North High School,Norman,Oklahoma,-5.596799680769955,Cleveland County,0.3702624839948784,0.6297375160051216
Harding Charter Preparatory High School,Oklahoma City,Oklahoma,-13.431306712304652,Oklahoma County,0.4166858471465298,0.5833141528534702
Bishop McGuinness Catholic High School,Oklahoma City,Oklahoma,-9.299495954082673,Oklahoma County,0.4166858471465298,0.5833141528534702
Putnam City North High School,Oklahoma City,Oklahoma,-16.19147924063765,Oklahoma County,0.4166858471465298,0.5833141528534702
Yukon High School,Yukon,Oklahoma,-8.71929988452,Canadian County,0.22824391089538007,0.7717560891046199
Wylie High School,Abilene,Texas,7.745966692414834,Taylor County,0.39647902171621335,0.5900274088129875
Greenhill School,Addison,Texas,-10.031724677242693,Dallas County,0.5711100502733232,0.41694560876900477
Aledo High School,Aledo,Texas,-7.615034471359929,Parker County,0.1648291302327546,0.8233008068263422
Randall High School,Amarillo,Texas,-8.685082997108701,Potter County,0.2692860928155046,0.715610568551745
Amarillo High School,Amarillo,Texas,5.707694611467732,Potter County,0.2692860928155046,0.715610568551745
West Plains High School,Amarillo,Texas,0.21213203435596426,Potter County,0.2692860928155046,0.715610568551745
Archer City High School,Archer City,Texas,-2.8545869520241745,Archer County,0.1261109776603411,0.8645207782848907
Argyle High School,Argyle,Texas,-11.60172400981854,Denton County,0.3328141592920354,0.6500989068193649
Timberview High School,Arlington,Texas,-2.7440845468024486,Tarrant County,0.41430699714332075,0.5714768032070855
Mansfield Summit High School,Arlington,Texas,-9.448166866797873,Tarrant County,0.41430699714332075,0.5714768032070855
Bowie High School,Arlington,Texas,-7.9259910000790015,Tarrant County,0.41430699714332075,0.5714768032070855
Martin High School,Arlington,Texas,-10.296803711184683,Tarrant County,0.41430699714332075,0.5714768032070855
Braswell High School,Aubrey,Texas,-17.70782312990504,Denton County,0.3328141592920354,0.6500989068193649
McNeil High School,Austin,Texas,-10.960671320200861,Travis County,0.6015744758242615,0.3624490114058562
Akins High School,Austin,Texas,-7.381021181666568,Travis County,0.6015744758242615,0.3624490114058562
Liberal Arts and Science Academy,Austin,Texas,-15.40126913306468,Travis County,0.6015744758242615,0.3624490114058562
McCallum High School,Austin,Texas,-8.259909052827132,Travis County,0.6015744758242615,0.3624490114058562
James Bowie High School,Austin,Texas,-14.560248395317073,Travis County,0.6015744758242615,0.3624490114058562
Vandegrift High School,Austin,Texas,-12.555583087482104,Travis County,0.6015744758242615,0.3624490114058562
St. Stephen''s Episcopal School,Austin,Texas,-11.711817393840576,Travis County,0.6015744758242615,0.3624490114058562
Austin High School,Austin,Texas,-8.44133602258279,Travis County,0.6015744758242615,0.3624490114058562
Lake Travis High School,Austin,Texas,1.2328828005937953,Travis County,0.6015744758242615,0.3624490114058562
Crockett High School,Austin,Texas,-14.256577429383253,Travis County,0.6015744758242615,0.3624490114058562
Azle High School,Azle,Texas,-10.790373587701314,Tarrant County,0.41430699714332075,0.5714768032070855
Bellaire High School,Bellaire,Texas,-9.761821443497972,Harris County,0.4938522688738214,0.49335879704220575
Champion High School,Boerne,Texas,-7.265087748953898,Kendall County,0.17118844830503693,0.8160076710474364
Bryan High School,Bryan,Texas,4.268547762412879,Brazos County,0.31229295371116483,0.6652699435938759
Johnson High School,Buda,Texas,-7.096742210338488,Hays County,0.43273024078356687,0.5369507549993198
Buffalo High School,Buffalo,Texas,8.637129152675673,Leon County,0.1528598184699611,0.8373433222878548
Canadian High School,Canadian,Texas,6.3377177806105145,Hemphill County,0.1272365805168986,0.8601722995361166
Hebron High School,Carrollton,Texas,-8.721123780797976,Dallas County,0.5711100502733232,0.41694560876900477
Vista Ridge High School,Cedar Park,Texas,-7.7460957907838965,Williamson County,0.37936367653557224,0.5947734079638631
Cedar Park High School,Cedar Park,Texas,-1.3601470508735443,Williamson County,0.37936367653557224,0.5947734079638631
Byron P Steele High School,Cibolo,Texas,-24.289915602982237,Guadalupe County,0.3178670781976567,0.6692590411598676
Caney Creek High School,Conroe,Texas,-12.680328889297027,Montgomery County,0.4861742146660804,0.48869021447066296
Judson High School,Converse,Texas,-10.103629710818451,Bexar County,0.5159726635445488,0.4703102237952308
Coppell High School,Coppell,Texas,-8.279559838005346,Dallas County,0.5711100502733232,0.41694560876900477
New Tech High @ Coppell,Coppell,Texas,-5.0,Dallas County,0.5711100502733232,0.41694560876900477
