Name,State/Country,City,Link
Harding Charter Preparatory High School,Oklahoma,Oklahoma City,http://hcpmarionette.com
Bishop McGuinness Catholic High School,Oklahoma,Oklahoma City,https://chirhoan.com
Putnam City North High School,Oklahoma,Oklahoma City,https://pcnhsnews.com
Putnam City High School,Oklahoma,Oklahoma City,https://pchsnews.com
Putnam City West High School,Oklahoma,Oklahoma City,https://pcwesttownecrier.org
Poteau High School,Oklahoma,Poteau,https://poteaupiratelog.org
Skiatook High School,Oklahoma,Skiatook,https://skiatookbulldogmedia.org
Yukon High School,Oklahoma,Yukon,https://yhsinsight.com
West Albany High School,Oregon,Albany,https://wahswhirlwind.com
Ashland High School,Oregon,Ashland,http://theroguenews.com
Mountainside High School,Oregon,Beaverton,https://mountainsidepeak.com
Beaverton High School,Oregon,Beaverton,https://beavertonhummer.com
Summit High School,Oregon,Bend,https://thesummitpinnacle.com
Marshfield High School,Oregon,Coos Bay,https://themarshfieldtimes.com
Marshfield High School,Oregon,Coos Bay,https://kmhsonline.com
Days Creek Charter School,Oregon,Days Creek,https://tillertrailtimes.com
Forest Grove High School,Oregon,Forest Grove,https://fghsnews.com
Gresham High School,Oregon,Gresham,https://greshamargus.com
Sam Barlow High School,Oregon,Gresham,https://bruinbanner.com
Lake Oswego High School,Oregon,Lake Oswego,https://lohslakeviews.com
Oregon State University,Oregon,Lebanon,https://dailybaro.orangemedianetwork.com
Schellenberg Center North Clackamas,Oregon,Milwaukie,http://TheCompassNCSD.com
La Salle Catholic College Preparatory,Oregon,Milwaukie,http://lasallefalconer.com
Oregon City High School,Oregon,Oregon City,https://ochselevator.com
Jesuit High School,Oregon,Portand,https://jesuitnews.com
Centennial High School,Oregon,Portland,http://chstalon.com
Lincoln High School,Oregon,Portland,http://cardinaltimes.org
Cleveland High School,Oregon,Portland,http://clevelandclarion.com
The Sustainable Learning Projects,Oregon,Portland,https://thestudentvoicenetwork.com
McDaniel High School,Oregon,Portland,https://mhsnews.org
Ida B. Wells-Barnett High School,Oregon,Portland,http://ibwheadlight.com
Roosevelt High School,Oregon,Portland,https://voicesofroosevelt.com
Roseburg High School,Oregon,Roseburg,http://rhsOrangeR.org
West Salem High School,Oregon,Salem,https://titanspectator.org
Tigard High School,Oregon,Tigard,http://thspublications.com
Tualatin High School,Oregon,Tualatin,https://tuhswolf.com
West Linn High School,Oregon,West Linn,http://wlhsnow.com
Wilsonville High School,Oregon,Wilsonville,http://WilsonvilleBroadcastNetwork.com
Yamhill Carlton High School,Oregon,Yamhill,http://ychsnews.com
Abington Senior High School,Pennsylvania,Abington,https://theabingtonian.com
Parkland High School,Pennsylvania,Allentown,https://phstrumpet.org
Salisbury High School,Pennsylvania,Allentown,https://shspress.org
Altoona Area High School,Pennsylvania,Altoona,https://aahsmountainecho.com
Southmoreland High School,Pennsylvania,Alverton,https://southmorelandtamoshanter.org
Lower Merion High School,Pennsylvania,Ardmore,https://themerionite.org
Bellefonte Area High School,Pennsylvania,Bellefonte,https://bahsredandwhite.com
Bellwood-Antis High School,Pennsylvania,Bellwood,http://thebablueprint.com
Conestoga High School,Pennsylvania,Berwyn,https://spoke.news
MOHAWK HIGH SCHOOL - PA,Pennsylvania,Bessemer,https://mohawkarrow.org
Bethel Park High School,Pennsylvania,Bethel Park,http://bphawkeye.org
Boyertown Area Senior High,Pennsylvania,Boyertown,http://bashcub.com
The Agnes Irwin School,Pennsylvania,Bryn Mawr,http://aispress.org
Baldwin School,Pennsylvania,Bryn Mawr,https://hourglassnewspaper.com
Carlisle Area High School,Pennsylvania,Carlisle,http://chsperiscope.com
Southern Lehigh High School,Pennsylvania,Center Valley,http://slspotlight.com
Clearfield Area Junior Senior High School,Pennsylvania,Clearfield,http://stampede.clearfield.org
Our Lady of the Sacred Heart High School,Pennsylvania,Coroaopolis,http://clarion.olsh.org
Corry Middle High School,Pennsylvania,Corry,https://casdbeavertales.org
Mount Aloysius College,Pennsylvania,Cresson,https://stables.mtaloy.edu
Dallastown Area High School,Pennsylvania,Dallastown,https://dtbeacon.net
Derry Area High School,Pennsylvania,Derry,https://dastation.net
Dover Area High School,Pennsylvania,Dover,https://doverdispatch.org
Central Bucks High School West,Pennsylvania,Doylestown,https://cbwestcourtstreetpress.com
Central Bucks High School East,Pennsylvania,Doylestown,https://cbepatriot.com
Emmaus High School,Pennsylvania,Emmaus,https://stingerehs.com
Springfield Township High School,Pennsylvania,Erdenheim,https://sthschronicle.org
Cathedral Preparatory School,Pennsylvania,Erie,https://theramblernews.com
Northwest Pennsylvania Collegiate Academy,Pennsylvania,Erie,https://npcathepride.com
Downingtown East High School,Pennsylvania,Exton,http://deastrecord.com
Kennard-Dale High School,Pennsylvania,Fawn Grove,http://KDnewspaper.com
Mount Saint Joseph Academy,Pennsylvania,Flourtown,https://msjacampanile.org
Freedom Area High School,Pennsylvania,Freedom,http://fhs-press.com
Susquehannock High School,Pennsylvania,Glen Rock,http://shscourier.com
Hempfield Area High School,Pennsylvania,Greensburg,https://hempfieldarearoyal.com
Hamburg Area High School,Pennsylvania,Hamburg,https://hawkhappenings.org
Seneca Valley Senior High School,Pennsylvania,Harmony,http://senecascout.net
Haverford High School,Pennsylvania,Havertown,http://thefordian.com
Saucon Valley High School,Pennsylvania,Hellertown,https://sauconpanther.org
Hershey High School,Pennsylvania,Hershey,http://hhsbroadcaster.com
Hatboro-Horsham HIgh School,Pennsylvania,Horsham,https://hatchat.org
Lower Dauphin High School,Pennsylvania,Hummelstown,http://ldfalconflash.com
Lower Moreland High School,Pennsylvania,Huntingdon Valley,https://lmhslionsroar.com
Jefferson-Morgan School District,Pennsylvania,Jefferson,http://jmrocketreporter.org
Abington Friends School,Pennsylvania,Jenkintown,https://afsblueandwhite.net
Manheim Township High School,Pennsylvania,Lancaster,http://townshiptimes.net
Hempfield High School,Pennsylvania,Landisville,http://hempfieldflash.com
Neshaminy High School,Pennsylvania,Langhorne,http://playwickian.com
North Penn High School,Pennsylvania,Lansdale,http://knightcrier.org
North Penn High School,Pennsylvania,Lansdale,http://northpennnews.org
Greater Latrobe Senior High School,Pennsylvania,Latrobe,http://highpostonline.com
Gwynedd Mercy Academy High School,Pennsylvania,Lower Gwynedd,https://mercy-magnet.com
Malvern Preparatory School,Pennsylvania,Malvern,https://friarslantern.news
Marion Center Area High School,Pennsylvania,Marion Center,https://mcstinger.net
Peters Township High School,Pennsylvania,McMurray,https://pthsshowcase.org
Meadville Area Senior High School,Pennsylvania,Meadville,https://mashbark.org
James Buchanan High School,Pennsylvania,Mercersburg,https://therocketflame.com
Merion Mercy Academy,Pennsylvania,Merion Station,http://MMARicordia.com
Lincoln Park Performing Arts Charter School,Pennsylvania,MIDLAND,https://thesirenlppacs.com
Delaware Valley High School,Pennsylvania,Milford,https://dvhsnews.org
Milton High School,Pennsylvania,Milton,https://mhspantherpress.com
Moon Area High School,Pennsylvania,Moon Township,http://moonbeamsmedia.net
West Branch Area High School,Pennsylvania,Morrisdale,https://news.westbranch.org
Greater Nanticoke Area High School,Pennsylvania,Nanticoke,https://thegnainsider.com
New Castle Senior High School,Pennsylvania,New Castle,http://eyeofthehurricane.news
Newport High School,Pennsylvania,Newport,https://nhsbuffalobuzz.org
Big Spring High School,Pennsylvania,Newville,http://bshspawprint.com
Methacton High School,Pennsylvania,Norristown,http://thewindyhill.org
Norristown Area High School,Pennsylvania,Norristown,http://nahswingspan.com
Norwin High School,Pennsylvania,North Huntingdon,https://knightkrier.com
Pennridge High School,Pennsylvania,Perkasie,https://phspenndulum.org
Friends Select School,Pennsylvania,Philadelphia,https://fssfalcon.org
Franklin Learning Center,Pennsylvania,Philadelphia,https://theflashflc.org
Nazareth Academy High School,Pennsylvania,Philadelphia,https://thenazareth.org
Springside Chestnut Hill Academy,Pennsylvania,Philadelphia,https://schcampuslantern.org
Pine Grove High School,Pennsylvania,Pine Grove,https://pgacc.news
Upper St. Clair High School,Pennsylvania,Pittsburgh,http://stclairion.net
North Hills High School,Pennsylvania,Pittsburgh,http://nharrowhead.com
Central Catholic High School,Pennsylvania,Pittsburgh,http://cchsviking.com
Winchester Thurston School,Pennsylvania,Pittsburgh,http://VoicesOfWinchester.org
North Allegheny Intermediate High School,Pennsylvania,Pittsburgh,https://naeye.net
Baldwin High School,Pennsylvania,Pittsburgh,http://purbalite.net
Allderdice High School,Pennsylvania,Pittsburgh,https://theforeword.org
Shaler Area High School,Pennsylvania,Pittsburgh,https://shaleroracle.com
Wyoming Valley West High School,Pennsylvania,Plymouth,https://thewestsidestory.org
The Hill School,Pennsylvania,Pottstown,http://thehill.news
Pottsgrove High School,Pennsylvania,Pottstown,https://phsthefalcon.com
Pottsville Area High School,Pennsylvania,Pottsville,http://pahstidelines.com
Quakertown High School,Pennsylvania,Quakertown,https://qchspawprints.com
Archbishop John Carroll High School,Pennsylvania,Radnor,https://thecarrolltimes.org
Harriton High School,Pennsylvania,Rosemont,http://hhsbanner.com
Spring-Ford High School,Pennsylvania,Royersford,https://sframpage.org
Knoch High School,Pennsylvania,Saxonburg,http://theknighttimes.net
Slippery Rock Area High School,Pennsylvania,Slippery Rock,http://srhsnews.com
Souderton Area High School,Pennsylvania,Souderton,https://thearrowheadonline.com
Spring Grove High School,Pennsylvania,Spring Grove,https://therocketstar.org
State College Area High School,Pennsylvania,State College,http://lionsdigest1.com
Stroudsburg High School,Pennsylvania,Stroudsburg,http://shsnews.org
Tyrone Area High School,Pennsylvania,Tyrone,http://tyroneeagleeyenews.com
Strath Haven High School,Pennsylvania,Wallingford,http://shpantherpress.com
Central Bucks High School South,Pennsylvania,Warrington,http://CBSouthTribune.com
Trinity High School,Pennsylvania,Washington,https://thehillernewspaper.org
Radnor High School,Pennsylvania,Wayne,http://radnorite.com
Westtown School,Pennsylvania,West Chester,http://westtownbrownandwhite.org
Wilson High School,Pennsylvania,West Lawn,https://thewilsonwire.org
North Allegheny Senior High School,Pennsylvania,Wexford,http://nashuproar.org
Williamsport Area High School,Pennsylvania,Williamsport,https://billtownbanner.wasd.org
Central York High School,Pennsylvania,York,https://mundismillmedia.com
Lincoln High School,Rhode Island,Lincoln,https://lincolnlionsroar.com
North Kingstown High School,Rhode Island,North Kingstown,http://currentwave.org
North Providence High School,Rhode Island,North Providence,http://cougarcourier.com
Juanita Sanchez Educational Complex,Rhode Island,Providence,http://cavchronicle.org
Toll Gate High School,Rhode Island,Warwick,https://tollgatetribune.com
Chapin High School,South Carolina,Chapin,http://cspneagles.com
James Island Charter High School,South Carolina,Charleston,http://chswarriorscroll.com
Richland Northeast High School,South Carolina,Columbia,http://thesaber.org
Hammond School,South Carolina,Columbia,https://hammondsentinel.com
Gaffney High School,South Carolina,Gaffney,http://ghsindianpost.org
Christ Church Episcopal School,South Carolina,Greenville,http://ccesnews.org
Bob Jones Academy,South Carolina,Greenville,https://bjatriangle.com
Greer Middle College Charter High School,South Carolina,Greer,https://theforgenews.com
Chapman High School,South Carolina,Inman,http://chsprowl.com
Buford High School,South Carolina,Lancaster,https://bufordstinger.com
Wando High School,South Carolina,Mt Pleasant,http://tribaltribune.org/
Lucy Beckham High School,South Carolina,Mt. Pleasant,https://thebengalbeat.com
Carolina Forest High School,South Carolina,Myrtle Beach,http://cfhsprowler.com
Academic Magnet High School,South Carolina,North Charleston,http://amhsnewspaper.com
Fort Dorchester High School,South Carolina,North Charleston,https://fdhsnews.com
Hillcrest High School,South Carolina,Simpsonville,https://hhsrampage.com
Socastee High School,South Carolina,Socastee,https://thenativevoice.net
Spartanburg High School,South Carolina,Spartanburg,https://shsnorsenews.org
Travelers Rest High School,South Carolina,Travelers Rest,http://blueandgoldnewspaper.com
Stevens High School,South Dakota,Rapid City,https://shsraidergeneration.com
Lincoln High School - SD,South Dakota,Sioux Falls,http://lhsstatesman.com
Roosevelt High School,South Dakota,Sioux Falls,https://rhsnationalist.com
Bishop O''Gorman High School,South Dakota,Sioux Falls,https://knightscroll.org
Arlington High School,Tennessee,Arlington,http://ahstigerlife.com
West Creek High School,Tennessee,Clarksville,https://wchscoyotecaller.com
Collegedale Academy,Tennessee,Collegedale,http://caecholier.com
St. George's Independent School,Tennessee,Collierville,http://gryphonlodge.com
Collierville High School,Tennessee,Collierville,https://dragonspiritnews.org
Collierville High School,Tennessee,Collierville,https://colliervilledragonmedia.com
Cypress Woods High School,Tennessee,Cypress,http://thecrimsonconnection.com
Chattanooga Central High School,Tennessee,Harrison,http://Centraldigest.com
Science Hill High School,Tennessee,Johnson City,https://topperherald.com
Bearden High School,Tennessee,Knoxville,http://beardenbark.com
Lenoir City High School,Tennessee,Lenior City,http://lcpantherpress.com
Coffee County Central High School,Tennessee,Manchester,https://coffeepresschs.com
White Station High School,Tennessee,Memphis,http://whitestationscroll.net
Hutchison School,Tennessee,Memphis,https://hutchisonsignpost.com
St. Mary''s Episcopal School,Tennessee,Memphis,https://stmarystatler.org
Blackman High School,Tennessee,Murfreesboro,http://blackmanvoice.net/
Hillsboro High School,Tennessee,Nashville,http://hillsboroglobe.com
Hillwood High School,Tennessee,Nashville,http://jlhsnews.org
Dyer County School High School,Tennessee,Newbern,https://dctribalmedia.com
Soddy Daisy High School,Tennessee,Soddy Daisy,https://sdhsnews.com
Wylie High School,Texas,Abilene,https://wyliepawprint.net
Greenhill School,Texas,Addison,https://evergreen.greenhill.org
Aledo High School,Texas,Aledo,https://ahscatseye.com/
Alvin High School,Texas,Alvin,http://jacketnews.com
Randall High School,Texas,Amarillo,http://silverstreakonline.com
Amarillo High School,Texas,Amarillo,http://sandienews.com
West Plains High School,Texas,Amarillo,https://packpress.org
Archer City High School,Texas,Archer City,http://catsclaw.news
Argyle High School,Texas,Argyle,http://thetalonnews.com
Timberview High School,Texas,Arlington,http://thsoutlook.com
Mansfield Summit High School,Texas,Arlington,http://mysummitnews.com
Arlington High School,Texas,Arlington,http://coltnews.com
Bowie High School,Texas,Arlington,http://volsvoice.com
Martin High School,Texas,Arlington,http://martinwarpo.com
Braswell High School,Texas,Aubrey,https://braswellmedia.org
McNeil High School,Texas,Austin,http://mhstrailblazer.com
Westlake High School,Texas,Austin,http://westlakefeatherduster.com
Westwood High School,Texas,Austin,http://westwoodhorizon.com
Akins High School,Texas,Austin,http://akinseagleseye.com
Liberal Arts and Science Academy,Texas,Austin,https://lasaliberator.com
McCallum High School,Texas,Austin,https://macshieldonline.com
James Bowie High School,Texas,Austin,http://thedispatchonline.net
Vandegrift High School,Texas,Austin,http://vandegriftvoice.com
Westwood High School,Texas,Austin,https://westwooddreamcatcher.com
St. Stephen''s Episcopal School,Texas,Austin,https://thebell.sstx.org
Austin High School,Texas,Austin,https://sfamaroon.org
Lake Travis High School,Texas,Austin,https://laketravisroundtable.com
Anderson High School,Texas,Austin,https://trojanrecord.com
Garza High School,Texas,Austin,https://garzawrites.net
Crockett High School,Texas,Austin,https://chscrockettcourier.com
Azle High School,Texas,Azle,https://azlesting.com
Bellaire High School,Texas,Bellaire,http://threepennypress.org
Bellville High School,Texas,Bellville,https://thebellvilleherd.com
Champion High School,Texas,Boerne,https://chargerink.com
Bryan High School,Texas,Bryan,https://bryanhighnorseman.com
Hays High School,Texas,Buda,http://hawkhighlights.net
Johnson High School,Texas,Buda,https://jhsjagjournal.com
Buffalo High School,Texas,Buffalo,https://bisonbeat.net
Canadian High School,Texas,Canadian,https://chscatstale.com
Canyon High School,Texas,Canyon,http://eaglestaleonline.com
Hebron High School,Texas,Carrollton,http://hebronhawkeye.com
Vista Ridge High School,Texas,Cedar Park,http://vrhsword.com
Cedar Park High School,Texas,Cedar Park,http://cphswolfpack.com
Byron P Steele High School,Texas,Cibolo,https://steelesquire.com
Brazoswood High School,Texas,Clute,https://brazoswoodcrowsnest.org
Caney Creek High School,Texas,Conroe,http://cchscompass.com
Judson High School,Texas,Converse,http://thefuelonline.com
Coppell High School,Texas,Coppell,http://coppellstudentmedia.com
New Tech High @ Coppell,Texas,Coppell,https://nthcnewcomer.com
Ray High School,Texas,Corpus Christi,https://raytexantimes.com
Corsicana High School,Texas,Corsicana,http://chsstudentconnection.com
Bridgeland High School,Texas,Cypress,https://bhsthebridge.com
Cy-Fair High School,Texas,Cypress,http://dailymaroon.com
Cypress Ranch High School,Texas,Cypress,http://cypressranchpress.com
Highland Park High School,Texas,Dallas,http://hpbagpipe.com
Highland Park High School,Texas,Dallas,https://hphs.tv
The Hockaday School,Texas,Dallas,https://hockadayfourcast.org
Lake Highlands High School,Texas,Dallas,https://lhhsfang.org
St. Mark''s School of Texas,Texas,Dallas,https://smremarker.com
Judge Barefoot Sanders Law Magnet,Texas,Dallas,https://thelawlegalpad.com
Decatur High School,Texas,Decatur,http://decaturjournal.com
Deer Park High School,Texas,Deer Park,http://deernetwork.com
Billy Ryan High School,Texas,Denton,http://raidermedia.org
Devine High School,Texas,Devine,http://thewarhorse.net
Dripping Springs High School,Texas,Dripping Springs,https://thepawpress.org
Duncanville High School,Texas,Duncanville,http://dhspantherprints.org
Springlake-Earth High School,Texas,Earth,https://sehsnews.org
Edinburg High School,Texas,Edinburg,https://thebobcatbanner.com
Del Valle High School,Texas,El Paso,http://dvexpedition.net
Chapin High School,Texas,El Paso,http://chapinchronicle.org
El Paso High School,Texas,El Paso,http://ephstigernews.com
El Dorado,Texas,El Paso,https://aztecgold.net
Loretto Academy,Texas,El Paso,https://lorettoprax.org
Franklin High School,Texas,El Paso,https://fhschronicle.com
PEBBLE HILLS HIGH SCHOOL,Texas,EL PASO,http://thetealtribune.com
Bowie High School El Paso,Texas,El Paso,http://bowiebearsnews.com
Fairfield High School,Texas,Fairfield,https://fhseaglebeat.com
Marcus High School,Texas,Flower Mound,http://mhsmarquee.com
Flower Mound High School,Texas,Flower Mound,http://fmhswire.com
Chisholm Trail High School,Texas,Fort Worth,http://rangerrecord.com
Fort Worth Country Day,Texas,Fort Worth,http://falconquill.org/
Paschal High School,Texas,Fort Worth,https://pantherettenews.com
Boswell High School,Texas,Fort Worth,https://pioneerpress.org
P.L. Dunbar Young Men''s Leadership Academy,Texas,Fort Worth,https://thegentlemensbugle.org
All Saints'' Episcopal School,Texas,Fort Worth,https://thesaint.news
Fredericksburg High School,Texas,Fredericksburg,http://fhscomet.com
Wakeland High School,Texas,Frisco,http://wakelandaccess.com
Lone Star High School,Texas,Frisco,http://lshsrangernews.com
Heritage High School,Texas,Frisco,http://heritagestudentmedia.com
Frisco High School,Texas,Frisco,http://raccoonrambler.com
Independence High School,Texas,Frisco,http://ihsknightnews.org
Reedy High School,Texas,Frisco,http://openden.org
Lebanon Trail High School,Texas,Frisco,http://lthsvanguard.com
Centennial High School,Texas,Frisco,http://Cen10News.com
Memorial High School,Texas,Frisco,https://mhstheshield.com
Liberty High School,Texas,Frisco,http://libertywingspan.com
Emerson High School,Texas,Frisco,http://ehscharge.org
Panther Creek High School,Texas,Frisco,https://panthercreeknews.com
Fulshear High School,Texas,Fulshear,https://chargerpublications.com
Jordan High School,Texas,Fulshear,https://jhsjournal.com
Ball High School,Texas,Galveston,https://theballstreetjournal.org
Lakeview Centennial High School,Texas,Garland,http://patriot-post.com
North Garland High School,Texas,Garland,http://raiderecho.com
Garland High School,Texas,Garland,https://ghsowlseye.net
Naaman Forest High School,Texas,Garland,https://nftimberline.net
South Garland High School,Texas,Garland,http://sghsnews.com
Brighter Horizons Academy,Texas,Garland,https://bhapost.org
Graham High School,Texas,Graham,https://grahamhsstampede.com
iUniversity Prep,Texas,Grapevine,http://ihoot.iuniversityprep.org
Hooks High School,Texas,Hooks,https://hhsbuzz.net
Cypress Creek High School,Texas,Houston,http://cchspress.com
Klein Forest High School,Texas,Houston,http://kfpinnacle.com 
Cypress Falls High School,Texas,Houston,http://cyfallspress.com
Northland Christian School,Texas,Houston,http://ncsclaw.org
Clear Lake High School,Texas,Houston,http://clhsnewspaper.com
Langham Creek High School,Texas,Houston,http://lchowler.net
The Emery/Weiner School,Texas,Houston,http://the9825.org
Saint Thomas High School,Texas,Houston,https://theeagle.sths.org
The Village School,Texas,Houston,https://thevikingpresstvs.com
St. John's School,Texas,Houston,http://sjsreview.com
The Kinkaid School,Texas,Houston,https://thefalcon.kinkaid.org
Carnegie Vanguard High School,Texas,Houston,https://cvhsnews.org
Alief Kerr High School,Texas,Houston,https://kerronicle.com
Summer Creek High School,Texas,Houston,https://schscreekside.com
The Kinkaid School,Texas,Houston,https://thekinkaidfalconquill.org
Jersey Village High School,Texas,Houston,https://jvhsperegrine.com
"LAMAR HIGH SCHOOL - Houston, TX",Texas,Houston,http://lamarlife.org
Alief Hastings High School,Texas,Houston,http://bearfactsmedia.com
Northbrook High School,Texas,Houston,http://nhsnews.org
Atascocita High School,Texas,Humble,http://ahstalon.com
Cistercian Preparatory School,Texas,Irving,http://cistercianinformer.com
Itasca High School,Texas,Itasca,https://thepawprintpress.com
Joshua High School,Texas,Joshua,https://theowlflight.org
Seven Lakes High School,Texas,Katy,http://slhspress.com
Cinco Ranch High School,Texas,Katy,http://crhscountyline.com
Katy High School,Texas,Katy,https://katyhighpawprint.com
Tompkins High School,Texas,Katy,https://thenestline.com
Cypress Springs High School,Texas,Katy,https://cshsvoice.com
Kilgore High School,Texas,Kilgore,https://kilgorehsmirror.com
Kingwood Park High School,Texas,Kingwood,http://kptimes.com
Kingwood High School,Texas,Kingwood,https://khsmustangmonthly.com
Klein High School,Texas,Klein,http://thebearchat.com
Klein Cain High School,Texas,Klein,http://cainlive.org
Lampasas High School,Texas,Lampasas,http://lhsbadgertracks.com
Clear Creek High School,Texas,League City,http://creekhilife.com
Clear Springs High School,Texas,League City,http://thechargerfrontline.com
Clear Falls High School,Texas,League City,https://clearfallspost.com
Rouse High School,Texas,Leander,http://rhsrumbler.com
Leander High School,Texas,Leander,http://lhsroar.com
Glenn High School - TX,Texas,Leander,http://ghsgrowl.com/
Lewisville High School,Texas,Lewisville,http://farhar.net
Lindale High School,Texas,Lindale,http://LHSEagle-Eye.com
Pine Tree High School,Texas,Longview,https://thepiratepress.org
Los Fresnos High School,Texas,Los Fresnos,http://thetalonnewspaper.net
Rosebud-Lott High School,Texas,Lott,https://rlhsnews.org
Lubbock High School,Texas,Lubbock,http://westernerworld.com
Lovejoy High School,Texas,Lucas,http://theredledger.net
Mansfield High School,Texas,Mansfield,http://mhsuproar.com
Legacy High School,Texas,Mansfield,http://therideronline.com
Lake Ridge High School,Texas,Mansfield,http://LakeRidgeNewsOnline.com
McAllen Memorial High School,Texas,McAllen,http://theround-uponline.com
McKinney High School,Texas,McKinney,http://manestreamnews.com
McKinney Christian Academy,Texas,McKinney,http://maneedition.mckinneychristian.org
McKinney Boyd High School,Texas,McKinney,https://boydbnn.com
McKinney North High School,Texas,McKinney,https://northstudentmedia.com
Melissa High School,Texas,Meliss,http://cardinalconnection.net
Horn High School,Texas,Mesquite,https://rosettenews.com
Midlothian Heritage High School,Texas,Midlothian,http://theroarhhs.com
Ridge Point High School,Texas,Missouri City,https://rphsnews.com
Barbers Hill High School,Texas,Mont Belvieu,https://barbershillbulletin.net
Central Heights High School,Texas,Nacogdoches,http://jlhsnews.org
Nacogdoches High School,Texas,Nacogdoches,https://dragonecho.org
Canyon High School,Texas,New Braunfels,https://chscougartracks.org
Memorial Early College High School,Texas,New Braunfels,https://aquilaeexcellentia.org
Permian High School,Texas,Odessa,http://PHSMojoMessenger.com
Little Cypress-Mauriceville High School,Texas,Orange,http://lcmbearfacts.com
West Orange-Stark High School - TX,Texas,Orange,http://mustangmessage.com
Plano Senior High School,Texas,Plano,http://wildcattales.com
Plano East Senior High School,Texas,Plano,http://peshprints.com/
Prestonwood Christian Academy,Texas,Plano,http://lionnationonline.org
Port Neches-Groves High School,Texas,Port Neches,https://ndnpress.com
Porter High School,Texas,Porter,https://thespartanoracle.com
Prosper High School,Texas,Prosper,http://eaglenationonline.com
Rock Hill High School,Texas,Prosper,http://rockhillmedia.org
Walnut Grove High School,Texas,Prosper,http://wildcatswired.net
Richardson High School,Texas,Richardson,http://thetalononline.com
George Bush High School,Texas,Richmond,http://bhsbronconews.com/
George Ranch High School,Texas,Richmond,http://thewrangleronline.com
Rockport-Fulton High School,Texas,Rockport,https://rfhsanchor.org
Terry High School,Texas,Rosenberg,http://terrynews.org
Round Rock High School,Texas,Round Rock,http://rrhsspitfire.com
Sachse High School,Texas,Rowlett,https://sachsestampede.com
Rowlett High School,Texas,Rowlett,https://rhseagleeyenews.net
Central Catholic High School,Texas,San Antonio,http://the-pep.org
Keystone School,Texas,San Antonio,https://keystonekeynote.com
Veterans Memorial High School,Texas,San Antonio,http://vmhspatriotsvoice.org
Pieper High School,Texas,San Antonio,https://pieperpress.org
Davenport High School,Texas,San Antonio,https://davenportpacklife.com
Claudia Taylor Johnson High School,Texas,San Antonio,https://myjagnews.com
Seminole High School,Texas,Seminole,http://warwhooponline.com
Shallowater High School,Texas,Shallowater,https://shsmustangmedia.net
Carroll Senior High School,Texas,Southlake,http://dragonmedia.org
Klein Oak High School,Texas,Spring,http://pantherpressonline.com
Klein Collins High School,Texas,Spring,http://kclegacypress.com
Grand Oaks High School,Texas,Spring,https://grizzlygazette.org
Smithson Valley High School,Texas,Spring Branch,http://valleyventana.org
Hill Country College Preparatory High School,Texas,Spring Branch,https://thewingspan.org
Stephenville High School,Texas,Stephenville,http://shsthechampionsjournal.net
Clements High School,Texas,Sugar Land,http://CHSRoundUp.com 
Texas High School,Texas,Texarkana,http://tigertimesonline.com
Pleasant Grove High School - Texarkana,Texas,Texarkana,http://pgedgeonline.net
The John Cooper School,Texas,The Woodlands,https://jcsdragontales.com
The Woodlands College Park High School,Texas,The Woodlands,http://cavalierpost.com
The Woodlands High School,Texas,The Woodlands,https://twhscaledonian.com
Tomball Memorial High School,Texas,Tomball,http://tmhspost.com
Tomball High School,Texas,Tomball,http://thscougarclaw.com
Tomball High School,Texas,Tomball,https://thecougaryearbook.com
Utopia School,Texas,Utopia,https://utopiatimes.net
Wall High School,Texas,Wall,https://wallhawksclaw.net
Waxahachie High School,Texas,Waxahachie,http://whsarrow.com
Weatherford High School,Texas,Weatherford,http://whsgrassburr.com
Whitehouse High School,Texas,Whitehouse,http://whitehousepawprints.com
Rider High School,Texas,Wichita Falls,http://theriderchronicle.com
Willis High School,Texas,Willis,https://wildkats.org
Wylie East High School,Texas,Wylie,http://wehsblueprint.com
Wylie High School,Texas,Wylie,https://whscompass.com
Juan Diego Catholic High School,Utah,Draper,https://speakingeagle.com
Farmington High School,Utah,Farmington,https://fhsnixnews.com
Grantsville High School,Utah,Grantsville,https://ghstumbleweed.com
Herriman High School,Utah,Herriman,http://herrimantelegraph.org
Mountain Crest High School,Utah,Hyrum,http://mcexpress.org
Davis High School,Utah,Kaysville,http://davishighnews.com
Ridgeline High School,Utah,Millville,http://rhsnews.co
Mountain View High School,Utah,Orem,https://thebruinpost.org
Park City High School,Utah,Park City,http://parkcityprospector.us
Weber High School,Utah,Pleasant View,https://weberwarriornews.com
Timpview High School,Utah,Provo,https://timpviewnews.org
Utah Military Academy,Utah,Riverdale,https://umathunderbirds.com
Dixie High School,Utah,Saint George,https://dixieflyerflash.com
Highland High School,Utah,Salt Lake City,http://highlandrambler.org
East High School,Utah,Salt Lake City,http://ehsleopard.com
Skyline High School,Utah,Salt Lake City,http://skylinehorizon.org
West High School - UT,Utah,Salt Lake City,https://theredandblack.net
Judge Memorial Catholic High School,Utah,Salt Lake City,http://bulldogpress.org
Alta High School,Utah,Sandy,https://altahawkeye.org
Bingham High School,Utah,South Jordan,http://binghamprospector.org
Taylorsville High School,Utah,Taylorsville,http://thewarriorledger.com
Kearns High School,Utah,West Valley,http://cougarclaw.org
Granger High School,Utah,West Valley City,http://tricolortimes.com
Hunter High School,Utah,West Valley City,https://hunterblueprint.com
Burlington High School,Vermont,Burlington,https://bhsregister.com
